OrderID,OrderDate,CustomerID,State,ProductID,ProductName,Quantity
US-2017-130687,9/7/2017,PF-19225,Washington,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,4
US-2017-130687,9/7/2017,PF-19225,Washington,TEC-PH-10002033,Konftel 250 Conference phone - Charcoal black,2
US-2017-130687,9/7/2017,PF-19225,Washington,OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,1
CA-2015-164497,11/28/2015,AJ-10945,California,OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",4
US-2015-153283,11/12/2015,EB-14110,New York,OFF-EN-10001539,Staple envelope,2
CA-2016-108056,9/29/2016,ES-14080,Oregon,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,3
CA-2017-127726,9/11/2017,SS-20410,Kentucky,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",4
CA-2017-127726,9/11/2017,SS-20410,Kentucky,OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",4
CA-2017-110198,5/1/2017,AG-10900,Florida,FUR-BO-10001798,Bush Somerset Collection Bookcase,3
CA-2017-110198,5/1/2017,AG-10900,Florida,OFF-LA-10004409,Avery 492,2
CA-2017-130715,9/16/2017,CY-12745,California,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",5
CA-2014-155264,10/19/2014,RP-19270,California,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,1
CA-2014-155264,10/19/2014,RP-19270,California,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,6
CA-2014-155264,10/19/2014,RP-19270,California,OFF-PA-10003228,Xerox 1917,3
CA-2014-155264,10/19/2014,RP-19270,California,OFF-LA-10002787,Avery 480,5
CA-2014-155264,10/19/2014,RP-19270,California,TEC-PH-10001305,Panasonic KX TS208W Corded phone,3
CA-2016-119123,3/13/2016,DB-13360,California,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,7
CA-2017-109085,2/17/2017,CK-12325,Ohio,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",5
CA-2017-109085,2/17/2017,CK-12325,Ohio,TEC-PH-10000526,Vtech CS6719,1
CA-2017-109085,2/17/2017,CK-12325,Ohio,FUR-FU-10004973,Flat Face Poster Frame,2
CA-2017-109085,2/17/2017,CK-12325,Ohio,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,5
CA-2016-114860,12/22/2016,DN-13690,California,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,8
CA-2016-114860,12/22/2016,DN-13690,California,FUR-FU-10001934,Magnifier Swing Arm Lamp,2
CA-2016-159009,9/23/2016,DP-13105,Washington,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",4
CA-2016-159009,9/23/2016,DP-13105,Washington,FUR-CH-10003396,Global Deluxe Steno Chair,3
CA-2017-148411,9/24/2017,RO-19780,Illinois,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,2
CA-2017-148411,9/24/2017,RO-19780,Illinois,OFF-PA-10002109,Wirebound Voice Message Log Book,3
CA-2015-110324,12/1/2015,MA-17560,Michigan,OFF-PA-10001826,Xerox 207,3
CA-2015-110324,12/1/2015,MA-17560,Michigan,OFF-AR-10000823,Newell 307,2
CA-2015-110324,12/1/2015,MA-17560,Michigan,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",2
CA-2016-168046,1/25/2016,JD-15895,New York,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",5
CA-2016-168046,1/25/2016,JD-15895,New York,FUR-TA-10001095,Chromcraft Round Conference Tables,3
CA-2016-168046,1/25/2016,JD-15895,New York,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,1
CA-2016-168046,1/25/2016,JD-15895,New York,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",7
CA-2017-111591,3/21/2017,PS-18970,Washington,OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",6
CA-2017-111591,3/21/2017,PS-18970,Washington,OFF-FA-10004838,"Super Bands, 12/Pack",7
CA-2017-111591,3/21/2017,PS-18970,Washington,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",3
CA-2017-111591,3/21/2017,PS-18970,Washington,OFF-ST-10001809,Fellowes Officeware Wire Shelving,4
US-2014-166828,8/22/2014,JF-15415,Missouri,OFF-PA-10001846,Xerox 1899,2
CA-2014-108147,6/8/2014,RD-19480,New York,OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",2
CA-2014-108147,6/8/2014,RD-19480,New York,OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",6
CA-2016-154998,4/7/2016,ES-14080,New Jersey,OFF-PA-10004243,Xerox 1939,2
CA-2017-113460,11/7/2017,KN-16390,Maryland,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,3
CA-2015-111339,5/29/2015,VP-21760,Ohio,FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",4
CA-2015-111339,5/29/2015,VP-21760,Ohio,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,3
CA-2015-111339,5/29/2015,VP-21760,Ohio,OFF-FA-10002988,Ideal Clamps,5
CA-2017-102820,5/7/2017,CS-11950,California,TEC-PH-10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,7
CA-2016-149671,6/5/2016,KB-16600,Washington,OFF-SU-10002537,Acme Box Cutter Scissors,6
CA-2015-126347,12/14/2015,AJ-10945,California,TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,2
CA-2017-108756,12/25/2017,PO-18865,New Jersey,TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,3
CA-2017-155362,12/17/2017,DP-13105,Wisconsin,OFF-ST-10001031,Adjustable Personal File Tote,2
CA-2016-117625,5/10/2016,GM-14500,Illinois,OFF-EN-10001535,Grip Seal Envelopes,2
CA-2014-154158,12/23/2014,CC-12670,Florida,OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,3
CA-2014-154158,12/23/2014,CC-12670,Florida,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",1
CA-2014-154158,12/23/2014,CC-12670,Florida,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,2
CA-2014-154158,12/23/2014,CC-12670,Florida,OFF-AR-10001868,Prang Dustless Chalk Sticks,1
CA-2014-154158,12/23/2014,CC-12670,Florida,OFF-ST-10004950,Acco Perma 3000 Stacking Storage Drawers,5
CA-2017-100433,8/11/2017,SJ-20125,New York,OFF-PA-10003441,Xerox 226,4
CA-2017-163097,8/27/2017,SF-20200,Arizona,FUR-FU-10004973,Flat Face Poster Frame,8
US-2017-127292,1/19/2017,RM-19375,Vermont,OFF-PA-10000157,Xerox 191,4
US-2017-127292,1/19/2017,RM-19375,Vermont,OFF-PA-10001970,Xerox 1881,1
US-2017-127292,1/19/2017,RM-19375,Vermont,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,3
US-2017-127292,1/19/2017,RM-19375,Vermont,OFF-EN-10001509,Poly String Tie Envelopes,1
CA-2015-163734,6/19/2015,KM-16375,Texas,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,5
CA-2017-162474,3/13/2017,FH-14275,Illinois,TEC-PH-10004700,PowerGen Dual USB Car Charger,1
CA-2015-130848,10/25/2015,DG-13300,Colorado,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,8
CA-2014-125997,9/20/2014,MW-18220,New York,TEC-PH-10003484,Ooma Telo VoIP Home Phone System,5
CA-2014-125997,9/20/2014,MW-18220,New York,FUR-CH-10001394,Global Leather Executive Chair,2
CA-2014-125997,9/20/2014,MW-18220,New York,FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,2
CA-2014-125997,9/20/2014,MW-18220,New York,OFF-LA-10002762,Avery 485,6
CA-2014-125997,9/20/2014,MW-18220,New York,OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,1
CA-2014-125997,9/20/2014,MW-18220,New York,TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,9
CA-2016-103128,11/11/2016,SC-20845,Illinois,OFF-AR-10003394,Newell 332,6
CA-2015-167696,9/16/2015,BD-11500,Virginia,OFF-EN-10001539,Staple envelope,4
CA-2014-159814,6/24/2014,LP-17080,Arizona,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,2
CA-2016-105459,8/12/2016,NP-18700,New York,FUR-TA-10001095,Chromcraft Round Conference Tables,2
CA-2016-105459,8/12/2016,NP-18700,New York,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,6
CA-2017-141663,4/13/2017,DP-13105,Pennsylvania,OFF-FA-10004076,Translucent Push Pins by OIC,5
CA-2014-152618,3/14/2014,RB-19465,Illinois,TEC-MA-10003626,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,2
CA-2014-152618,3/14/2014,RB-19465,Illinois,OFF-PA-10001215,Xerox 1963,2
CA-2017-162789,9/22/2017,LC-17140,New York,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,9
CA-2017-162789,9/22/2017,LC-17140,New York,FUR-FU-10004864,Eldon 500 Class Desk Accessories,1
US-2017-110149,12/10/2017,WB-21850,Pennsylvania,FUR-FU-10001475,"Contract Clock, 14"", Brown",5
CA-2016-108959,3/10/2016,MH-17785,Arizona,OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",1
CA-2015-164777,1/27/2015,SC-20305,California,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,5
CA-2015-127824,10/18/2015,JC-15775,Washington,TEC-PH-10004094,Motorola L703CM,2
CA-2015-127824,10/18/2015,JC-15775,Washington,OFF-PA-10001184,Xerox 1903,3
CA-2015-127824,10/18/2015,JC-15775,Washington,FUR-FU-10002505,Eldon 100 Class Desk Accessories,3
CA-2014-148285,10/27/2014,RD-19810,North Carolina,OFF-PA-10001166,Xerox 2,2
CA-2014-148285,10/27/2014,RD-19810,North Carolina,OFF-PA-10000349,Easy-staple paper,3
CA-2014-145254,7/23/2014,NC-18535,California,TEC-PH-10000441,VTech DS6151,6
CA-2014-145254,7/23/2014,NC-18535,California,OFF-SU-10004664,Acme Softgrip Scissors,5
CA-2014-145254,7/23/2014,NC-18535,California,TEC-PH-10004531,AT&T CL2909,3
CA-2014-145254,7/23/2014,NC-18535,California,TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,3
CA-2014-116246,9/12/2014,LW-17215,New York,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,6
CA-2016-160479,9/15/2016,AH-10585,Washington,OFF-AR-10002445,SANFORD Major Accent Highlighters,5
CA-2014-167486,11/27/2014,JO-15145,New York,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,5
CA-2014-152100,5/11/2014,VW-21775,Texas,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,8
CA-2015-166219,8/28/2015,BP-11185,Texas,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,5
CA-2015-166219,8/28/2015,BP-11185,Texas,FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,1
CA-2015-111864,6/19/2015,PP-18955,Pennsylvania,OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,2
CA-2015-119627,8/17/2015,SC-20725,Arizona,TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,2
CA-2015-119627,8/17/2015,SC-20725,Arizona,OFF-PA-10001937,Xerox 21,7
CA-2015-119627,8/17/2015,SC-20725,Arizona,OFF-AR-10000203,Newell 336,3
CA-2015-119627,8/17/2015,SC-20725,Arizona,TEC-AC-10001142,First Data FD10 PIN Pad,4
CA-2017-107853,5/26/2017,CD-11920,California,OFF-PA-10000520,Xerox 201,2
CA-2017-126144,7/31/2017,GM-14680,Pennsylvania,TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,4
US-2014-154655,10/12/2014,BP-11050,Illinois,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",2
CA-2014-100391,5/25/2014,BW-11065,New York,OFF-PA-10001471,Strathmore Photo Frame Cards,2
CA-2014-165477,12/29/2014,RE-19405,Ohio,OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,5
CA-2017-165904,4/7/2017,HR-14770,Florida,OFF-AR-10003156,50 Colored Long Pencils,2
CA-2017-165904,4/7/2017,HR-14770,Florida,TEC-PH-10000576,AT&T 1080 Corded phone,2
CA-2015-104052,3/1/2015,TP-21565,Texas,TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,4
CA-2015-168277,5/29/2015,KB-16315,Indiana,OFF-LA-10004484,Avery 476,3
CA-2016-158617,9/22/2016,AC-10660,Indiana,OFF-PA-10002245,Xerox 1895,6
CA-2017-136882,5/27/2017,DN-13690,Oklahoma,FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",5
US-2016-148957,9/17/2016,CC-12430,Washington,OFF-LA-10002195,Avery 481,4
CA-2014-140032,9/8/2014,TS-21340,California,OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",2
CA-2017-145506,6/3/2017,MO-17800,Washington,OFF-ST-10004963,Eldon Gobal File Keepers,9
CA-2015-129546,9/28/2015,RP-19855,California,OFF-AP-10002495,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",3
CA-2015-129546,9/28/2015,RP-19855,California,OFF-BI-10004001,GBC Recycled VeloBinder Covers,6
CA-2015-129546,9/28/2015,RP-19855,California,OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,3
CA-2015-129546,9/28/2015,RP-19855,California,TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,2
CA-2016-140977,6/16/2016,JL-15175,Tennessee,TEC-MA-10003493,Penpower WorldCard Pro Card Scanner,1
CA-2017-151855,5/27/2017,BW-11110,North Carolina,TEC-AC-10002380,Sony 8GB Class 10 Micro SDHC R40 Memory Card,3
CA-2014-138240,10/9/2014,SJ-20500,California,OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,3
CA-2014-138240,10/9/2014,SJ-20500,California,TEC-PH-10002583,iOttie HLCRIO102 Car Mount,1
CA-2014-101833,11/17/2014,FG-14260,New York,OFF-PA-10003591,Southworth 100% Cotton The Best Paper,3
CA-2014-100867,10/19/2014,EH-14125,California,TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,6
US-2017-109610,11/25/2017,BS-11590,Kentucky,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2
CA-2014-156545,2/27/2014,JS-16030,Ohio,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,4
CA-2014-109127,12/21/2014,JC-15775,Delaware,OFF-LA-10004409,Avery 492,6
CA-2016-126858,11/19/2016,JM-15265,Washington,FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,2
CA-2017-102925,11/5/2017,CD-12280,New York,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,6
CA-2017-102925,11/5/2017,CD-12280,New York,FUR-TA-10003469,Balt Split Level Computer Training Table,2
CA-2017-102925,11/5/2017,CD-12280,New York,OFF-PA-10001870,Xerox 202,2
CA-2017-102925,11/5/2017,CD-12280,New York,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",2
CA-2017-102925,11/5/2017,CD-12280,New York,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,2
CA-2017-102925,11/5/2017,CD-12280,New York,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,1
CA-2017-102925,11/5/2017,CD-12280,New York,FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,2
CA-2017-102925,11/5/2017,CD-12280,New York,FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",5
CA-2015-100818,5/31/2015,JM-15265,Illinois,OFF-LA-10000443,Avery 501,2
CA-2015-100818,5/31/2015,JM-15265,Illinois,OFF-PA-10001125,Xerox 1988,7
CA-2014-126193,9/7/2014,SS-20410,Illinois,OFF-FA-10000936,Acco Hot Clips Clips to Go,5
CA-2017-150504,11/6/2017,HG-14845,Texas,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",2
CA-2015-158351,6/20/2015,BC-11125,Pennsylvania,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,2
CA-2014-122679,7/22/2014,AB-10255,California,OFF-AR-10004757,Crayola Colored Pencils,6
CA-2016-164770,12/2/2016,MY-18295,Texas,OFF-PA-10003893,Xerox 1962,9
CA-2017-130505,10/12/2017,NF-18385,West Virginia,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",3
US-2017-125213,12/11/2017,NB-18655,New Jersey,OFF-FA-10001561,Stockwell Push Pins,3
CA-2015-156566,10/1/2015,EM-13960,Oregon,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,2
US-2016-102232,8/5/2016,MF-17665,Alabama,OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",7
CA-2017-111738,1/3/2017,CM-12385,California,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,8
CA-2017-111738,1/3/2017,CM-12385,California,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,3
CA-2017-163188,11/7/2017,EC-14050,Oklahoma,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,9
CA-2016-105207,1/3/2016,BO-11350,Oklahoma,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",7
CA-2016-105207,1/3/2016,BO-11350,Oklahoma,OFF-BI-10004364,Storex Dura Pro Binders,2
US-2016-123610,5/12/2016,VM-21835,California,TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,6
US-2016-123610,5/12/2016,VM-21835,California,OFF-AP-10002222,Staple holder,1
CA-2017-118213,11/5/2017,AB-10060,Indiana,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",1
CA-2017-118213,11/5/2017,AB-10060,Indiana,OFF-PA-10000565,Easy-staple paper,3
CA-2016-149237,5/26/2016,CM-12235,Wisconsin,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,3
US-2015-158589,11/20/2015,KW-16570,California,FUR-FU-10001546,Dana Swing-Arm Lamps,3
CA-2016-101329,4/22/2016,MM-17920,New York,OFF-AR-10000614,Barrel Sharpener,9
CA-2016-101329,4/22/2016,MM-17920,New York,OFF-AR-10003190,Newell 32,1
CA-2016-113607,10/14/2016,PW-19030,New York,TEC-PH-10004094,Motorola L703CM,7
CA-2016-113607,10/14/2016,PW-19030,New York,OFF-PA-10001970,Xerox 1908,2
CA-2014-149104,4/5/2014,RD-19900,Michigan,OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,2
CA-2014-149104,4/5/2014,RD-19900,Michigan,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",5
CA-2014-149104,4/5/2014,RD-19900,Michigan,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",3
CA-2014-149104,4/5/2014,RD-19900,Michigan,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,6
CA-2016-105263,8/6/2016,LM-17065,New York,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",9
CA-2017-142461,5/30/2017,KT-16480,Texas,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1
CA-2016-125220,10/14/2016,BE-11410,Wisconsin,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,5
CA-2014-100293,3/14/2014,NF-18475,Florida,OFF-PA-10000176,Xerox 1887,6
CA-2015-123939,8/24/2015,MS-17710,Ohio,TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",3
CA-2015-123939,8/24/2015,MS-17710,Ohio,OFF-LA-10003190,Avery 474,3
CA-2015-123939,8/24/2015,MS-17710,Ohio,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,3
US-2017-104451,5/8/2017,MM-18055,California,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,4
CA-2016-101189,2/4/2016,JB-15400,California,OFF-ST-10004180,Safco Commercial Shelving,2
CA-2014-169446,12/19/2014,SG-20605,Illinois,TEC-PH-10002817,RCA ViSYS 25425RE1 Corded phone,3
CA-2014-169446,12/19/2014,SG-20605,Illinois,OFF-PA-10000295,Xerox 229,3
CA-2014-169446,12/19/2014,SG-20605,Illinois,OFF-ST-10000419,"Rogers Jumbo File, Granite",3
CA-2017-156958,12/5/2017,PB-18805,Washington,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,5
CA-2017-156958,12/5/2017,PB-18805,Washington,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,5
CA-2017-156958,12/5/2017,PB-18805,Washington,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,3
CA-2017-156958,12/5/2017,PB-18805,Washington,OFF-BI-10001543,GBC VeloBinder Manual Binding System,6
CA-2017-156958,12/5/2017,PB-18805,Washington,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,2
CA-2017-101637,3/24/2017,AC-10615,Texas,OFF-ST-10002352,Iris Project Case,2
CA-2017-111759,7/8/2017,MR-17545,Washington,OFF-PA-10003127,Easy-staple paper,2
CA-2017-102729,10/26/2017,BF-11215,Texas,OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",2
CA-2016-116596,10/27/2016,BW-11200,New York,OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",7
CA-2016-116596,10/27/2016,BW-11200,New York,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,2
CA-2016-116596,10/27/2016,BW-11200,New York,OFF-BI-10002949,Prestige Round Ring Binders,2
CA-2016-148747,9/25/2016,AS-10045,California,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",2
US-2017-169488,9/7/2017,AA-10375,Rhode Island,OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,5
US-2017-169488,9/7/2017,AA-10375,Rhode Island,OFF-PA-10000157,Xerox 191,2
CA-2015-135727,5/11/2015,PS-18970,Arizona,FUR-CH-10004540,Global Chrome Stack Chair,7
CA-2015-135251,8/6/2015,RP-19270,Texas,OFF-LA-10004544,Avery 505,3
CA-2015-135251,8/6/2015,RP-19270,Texas,OFF-PA-10003302,Xerox 1906,2
CA-2015-135251,8/6/2015,RP-19270,Texas,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,3
CA-2014-166590,10/29/2014,NC-18625,Indiana,TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,2
CA-2014-166590,10/29/2014,NC-18625,Indiana,OFF-PA-10000482,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",2
CA-2016-131744,6/18/2016,SC-20770,Pennsylvania,OFF-PA-10004610,Xerox 1900,2
CA-2016-131744,6/18/2016,SC-20770,Pennsylvania,OFF-AP-10001394,Harmony Air Purifier,3
CA-2015-160864,5/3/2015,NF-18595,California,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,3
CA-2015-147690,11/10/2015,SC-20020,Pennsylvania,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart ,6
CA-2015-163923,5/30/2015,BD-11560,Virginia,TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,4
CA-2016-125724,9/22/2016,SM-20950,Colorado,FUR-FU-10000246,Aluminum Document Frame,7
CA-2015-111612,11/28/2015,EB-14110,Ohio,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",5
CA-2015-111612,11/28/2015,EB-14110,Ohio,OFF-FA-10003021,Staples,2
CA-2015-156853,12/3/2015,HP-14815,New Hampshire,OFF-PA-10003656,Xerox 1935,7
CA-2016-129280,5/3/2016,SM-20905,Ohio,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,5
CA-2016-129280,5/3/2016,SM-20905,Ohio,OFF-ST-10002554,Tennsco Industrial Shelving,5
CA-2016-129280,5/3/2016,SM-20905,Ohio,FUR-FU-10001876,"Computer Room Manger, 14""",2
CA-2016-129280,5/3/2016,SM-20905,Ohio,TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),3
CA-2016-129280,5/3/2016,SM-20905,Ohio,OFF-LA-10000081,Avery 496,2
CA-2015-161242,6/1/2015,CG-12040,California,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",2
CA-2014-130428,3/31/2014,TG-21640,Florida,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",7
CA-2014-130428,3/31/2014,TG-21640,Florida,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",2
CA-2017-104388,7/5/2017,DK-12835,Nebraska,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,4
CA-2015-113131,9/24/2015,MB-17305,Ohio,OFF-ST-10001172,"Tennsco Lockers, Sand",2
CA-2015-113131,9/24/2015,MB-17305,Ohio,OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,2
CA-2015-113131,9/24/2015,MB-17305,Ohio,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",1
CA-2015-113131,9/24/2015,MB-17305,Ohio,OFF-AR-10003504,Newell 347,5
CA-2015-148495,8/13/2015,SF-20065,California,FUR-FU-10001889,Ultra Door Pull Handle,3
CA-2015-143147,5/26/2015,PS-18760,Texas,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,1
CA-2015-143147,5/26/2015,PS-18760,Texas,TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,2
CA-2015-143147,5/26/2015,PS-18760,Texas,FUR-CH-10004754,"Global Stack Chair with Arms, Black",5
CA-2017-152975,9/14/2017,RB-19705,New York,TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,3
CA-2017-152975,9/14/2017,RB-19705,New York,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,1
CA-2017-152975,9/14/2017,RB-19705,New York,OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,5
CA-2017-152975,9/14/2017,RB-19705,New York,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",5
CA-2016-107475,6/7/2016,RS-19870,Pennsylvania,OFF-FA-10002988,Ideal Clamps,6
CA-2017-116127,6/25/2017,SB-20185,New York,FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,1
CA-2017-132584,8/26/2017,HJ-14875,Michigan,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",4
